weight,height,age,gender,vaccinations,health_condition,market_price,meat_price_per_kg,milk_price_per_liter
78.32057344327899,0.7994411936151036,8,male,yes,sick,4846.4632281846625,392.9006611203878,85.68260372468714
81.70162773487566,0.7690286530117771,6,female,yes,sick,3920.973337431472,581.3477399955202,62.62008574710757
25.92357213872723,0.9757530978851489,3,female,yes,sick,2959.481906870978,503.14349000150077,82.84076155442244
48.67725828354181,0.6527777215055449,3,female,yes,healthy,3522.869777967717,335.7063913479423,59.91031326177598
29.269524762010377,1.1649728287651577,1,male,no,sick,3958.7315910524326,320.6783634403946,57.20016119599111
89.04827407004748,1.0504415100908864,7,male,yes,sick,3449.10306277549,445.0649552371107,99.97339471012901
69.86385014620464,0.5625877016185816,5,female,no,sick,1066.7032539593565,366.0270198141817,81.11879657365871
46.471841988211935,0.7923065430494498,4,female,yes,healthy,1779.0939907489033,376.19542601287606,71.54939363285953
25.084668022881893,1.1153828152935152,4,male,yes,healthy,4241.872868861864,563.3076536483545,64.40822614419757
44.878585737252976,1.1613124156039871,4,male,yes,sick,2090.602589249939,326.8698072948932,80.19602218311137
46.014665762139764,0.8271810578749088,6,female,yes,sick,3926.248478244536,514.6092345686669,52.47967541100431
78.36849426704512,0.9293879724474954,8,male,yes,sick,2488.480860966795,381.3426760141764,54.734049525239755
71.00459770841705,0.6169237622644527,8,male,yes,sick,3087.5373126317727,528.0984664212413,51.642834887019816
90.97701940610612,1.1938180382958836,5,female,no,sick,1271.8931992776147,516.7234153390634,74.95849166313309
57.777194012955945,0.6621701909684103,6,male,yes,healthy,1724.9022441988382,302.2175704332879,80.03033145935913
29.567539675064136,1.159912241894588,4,female,yes,healthy,4828.787854076938,452.74062387647973,53.12398806789104
77.0595829778396,0.9547526542946578,9,male,yes,healthy,4560.552213787656,341.7958447134139,86.06122337494583
80.8628038893518,0.9254157564152014,8,female,yes,sick,3609.100443596201,559.868109173603,61.51975357572822
64.9021758055597,0.8588819577115561,1,male,no,healthy,2838.5783895429495,561.475764858722,84.2600726884933
81.67737439636488,0.661468868202431,2,female,yes,healthy,3703.0451715808954,425.5037422481274,99.09485700176228
59.50364770915126,0.6235696224038558,9,female,yes,healthy,3474.4411563757562,433.31868553532416,84.55529350269256
61.818626350559526,0.6543403463491227,8,female,yes,sick,3274.2090224184485,390.98488182135816,94.15965264618043
54.20328146868397,0.6305067835009781,3,female,yes,sick,1236.7082874541672,514.9818896880093,97.40992533715337
22.033530139527613,1.0457091314967273,8,male,no,healthy,3531.210442646028,407.5984089079377,74.33755241761577
28.631314159464356,0.7450876814167111,1,male,yes,sick,4075.6801782846733,380.33774235679016,85.11624897098534
22.51433485493874,0.5404898735943775,4,female,no,healthy,4976.326618582302,429.6693178513525,92.59846267779209
70.91283290110243,1.178371841098568,3,male,yes,healthy,1044.3142103772386,327.4462555162376,67.8304456437193
45.148478486106136,1.118650119474398,6,male,no,healthy,3920.6938132427067,523.9809613932612,63.06986582801974
60.685655293176225,1.1494265982366492,7,male,no,healthy,3287.1572637439217,303.77892038153607,97.32992863891693
92.60531791408744,1.1964354758525046,4,male,yes,sick,2736.208704323827,493.3455184561782,86.3151750184409
39.94337833191,0.621726674453641,7,male,yes,sick,1510.2806982854836,354.85935802646173,60.98410666879131
52.830633842850375,0.7773694132318612,9,female,no,sick,2636.3405945395048,369.72121386432394,72.45416963380566
80.4440910834439,1.030766932992864,2,female,no,sick,2417.508731944541,490.689599592012,89.82258847689047
38.3038532393298,0.9872144326376545,3,female,yes,healthy,2211.319555914969,597.8830397348722,77.35314954592211
26.158392786303438,0.6077271344378985,5,female,no,sick,3923.5184932888305,533.3152467217652,82.49760490829445
43.180116233101444,1.0710831874934326,3,male,no,healthy,3802.902085137055,367.7518896670176,87.68841010225262
32.897702980320354,0.6571084002856624,8,male,no,sick,3356.0803639236465,352.80742651234016,81.10045944044903
94.37581218740584,0.6566723303758362,8,female,yes,sick,4754.65925317349,559.8698610803011,77.00396609610979
84.64963036515336,0.8758820960253895,8,male,no,sick,2399.417536723418,433.2551843764513,87.48071421938867
70.67230052083389,0.9150579543891921,9,male,no,healthy,1975.2077508407183,341.1158408484466,86.37815177161004
89.71684721501742,0.9060603454864677,4,female,no,healthy,3623.613252393598,558.6634269965814,81.49362000915895
84.29376615192916,0.5640407861784285,5,male,yes,healthy,1795.2562437496117,544.8277058742784,67.98947066909648
34.925604710882865,1.1142226038412661,5,female,yes,healthy,2260.0420287336983,595.1719091691491,70.29060461001359
91.40471987919823,0.6859200298120942,8,female,no,sick,1898.4097602995394,572.9231060138052,98.52192744420486
63.147379353252056,0.5906604448979629,7,male,yes,healthy,1276.614270874005,555.5371015981625,55.61929661457629
84.595212413125,1.122123655908284,9,male,no,healthy,4309.994966542694,315.7723193433009,63.425245862641766
91.68730399387945,1.1689560487608275,8,female,yes,sick,2018.1621716866448,331.32461084943543,74.62008796021678
45.44027799774911,1.1034893320858155,2,female,yes,sick,2892.110013372083,470.69495829123684,91.8364843071893
28.80415396221414,1.0666612523074146,4,male,no,healthy,1173.2610930172477,459.44377388454626,58.183783186486394
38.234813003355335,0.9586693864473153,6,female,yes,sick,3797.3578650105724,437.38896434686063,63.847730906230495
54.1686230901005,0.8856001594263975,2,female,yes,healthy,2322.2440092251636,419.03679762437525,53.28991088976195
85.44118127379944,0.5608907319379871,7,female,yes,sick,3978.9469113168398,429.36314545929866,85.29926330254092
88.85844666050747,0.785917249149489,3,male,no,healthy,2649.6122418714644,470.78938024043856,61.910471773780806
20.556170442495258,0.7608819619086198,3,female,yes,healthy,1783.0224256224983,300.62295528002437,69.43373753354753
60.85978420620526,0.6818276486322283,2,male,yes,healthy,3052.7003291281435,378.2126322398557,72.1850723514834
53.39288025190232,1.0063940795820094,8,female,no,healthy,1522.0182385497592,455.48391620661334,94.56569678032278
37.76862483765842,0.8471130145551395,6,male,yes,healthy,2762.156639491979,516.6648296020938,70.56651451656184
29.589229386694626,0.5567323511353536,1,female,yes,sick,2269.2219096819463,352.2470077186189,57.26125099576245
47.00921371229023,0.6541282413648679,1,male,yes,healthy,4647.838336798533,464.0643521362299,76.21574691700604
95.43277631300154,0.9782811345617171,7,male,yes,healthy,1243.71488688288,514.3379051657346,98.14789973243148
45.856234561660415,0.5532916016432101,8,male,yes,healthy,3776.069656422968,433.38829737417143,80.38428205254056
61.50324973946929,1.095844839834138,5,female,no,healthy,1731.0046639497436,308.1243401010153,99.16936102302863
76.24151671161422,0.846602568909782,5,female,no,healthy,2276.1802973289596,434.780447539691,92.05536544694351
49.09036819034352,0.8364106041286536,4,female,yes,sick,2662.0562522482637,388.93346632324597,51.798287810670644
97.74256661767686,0.9146854492616623,6,male,yes,sick,4632.060357499897,578.8948823103985,82.9199797688521
96.99578359536889,1.0772766761476045,6,female,yes,healthy,1970.3130642953006,337.3840157034982,64.33834387789418
40.14258366602913,0.7434664455315352,3,male,no,sick,1365.235210178681,495.7427866521697,77.9808427822362
59.77988047139084,0.9746113067913444,9,female,no,healthy,2274.7584159620947,315.81592990035034,63.96725954656133
44.07026478534157,0.8960123747970536,7,male,yes,sick,1418.7038821421334,433.85113134380896,67.44352083026452
42.78723955019741,0.686919789118595,1,male,yes,sick,1514.38594384221,466.1938461660242,96.15843558770896
22.950955788362624,1.1150409904486107,7,male,no,healthy,3295.402391900107,389.3864793950596,60.33215924458526
68.76514671839175,1.0581982151248497,5,female,yes,sick,1243.6077323979732,436.52269065611534,93.70545590129151
60.21432185830892,0.9609162842608978,5,female,no,sick,1123.7235255742642,349.0661383590562,51.52289040352484
24.118300099999146,1.0954072103659693,2,female,no,healthy,3857.6564058819913,391.2371548404109,54.54382691848242
42.29171713892892,1.1071059406718615,4,male,yes,healthy,2446.588379364178,486.3318974730609,92.73375206921318
92.6612708773323,0.9958540837005243,6,male,no,sick,1501.5013969354932,390.5400167583465,81.52780154545977
39.16495125335779,1.0859093298545703,7,female,yes,sick,2014.451083438833,569.9229235226614,87.3618069019775
31.591589767297847,0.9882300231684985,5,female,yes,sick,3568.346029409596,488.52208729229693,60.47088354109271
59.15622082220504,0.9760985402322102,9,female,yes,healthy,2102.1462685634046,431.59470553079535,76.85417277950518
98.85203632884806,0.933027964750629,3,male,yes,sick,2978.084500481632,311.62708066625476,86.86096117856525
39.364421720920035,1.026901647690349,1,male,yes,sick,1486.7812269066892,449.86450056140137,81.36570685051312
73.77084379247029,0.6110235737051516,4,male,yes,sick,3352.3745504217877,529.4328726375268,73.58493834456047
80.9295692262974,1.11660953143925,9,male,no,healthy,2264.3107353730566,379.6672794037241,97.98918932188573
39.01100351939198,1.1102904694216624,4,male,no,healthy,3507.8737381148662,542.0320708946302,83.80786667267228
78.25730788894876,0.5204730981241914,2,female,no,healthy,4233.579529216091,375.5420298152644,95.38754001206189
49.422650617540256,1.0780717253953338,5,male,no,healthy,3446.5856775599696,547.1239163852401,86.48852557868406
70.58446644748636,0.5902089072314116,3,male,yes,sick,2182.9902503800827,325.5805024835032,86.77317642988416
70.68237686087159,0.7345831979813993,9,male,no,healthy,2022.9748061932016,559.8551126607089,54.00091348788396
62.86197472598068,1.0204557794041254,4,male,no,sick,2309.6838349337922,449.7559352799991,67.97323109269718
27.223181604352664,0.6125319272338158,6,male,no,sick,1658.4820529460194,388.9612768860786,92.91847033598293
86.82419964713904,1.0725769168833434,2,female,yes,sick,1724.6874034000803,379.5339751245446,61.6301931074378
45.66240519773886,1.0824939245704193,6,male,no,sick,4162.764407600671,429.60316767910876,55.77529330782331
34.92148083198834,0.8552274136325853,3,male,yes,healthy,2538.93030602978,599.7148494310935,66.30530283193967
23.262011324381113,0.5044701102017835,9,male,no,healthy,2743.9807222823433,366.09821803127477,61.0218942446307
67.27143545505935,0.700926693222439,2,female,yes,healthy,3376.1978622672445,330.9649946636999,96.26440973965776
74.2051489473826,0.9318488428630195,9,female,yes,healthy,3358.6139806061906,475.51055061559856,93.39833210010656
21.32702631422849,1.1868303246191965,5,female,no,healthy,1269.507486087703,446.56273993207714,74.98416151414521
60.96744466394248,0.9422694689116679,8,male,yes,sick,4326.1631453506625,457.25888131899217,53.0671937241934
38.11966201583503,0.6818625067449118,2,female,yes,healthy,1709.3062128957577,500.08062526716515,85.72811730465781
71.61382323275599,0.9438039921697279,6,male,no,healthy,3892.2865441986755,380.1432209611948,81.17058656681323
33.94931432039932,0.8779897658010989,3,male,no,healthy,4090.6839525126666,573.1994986151665,98.52773353642479
75.27501904819728,1.0458917766058005,5,female,no,healthy,3859.5981363652545,430.7016198366871,77.94766201351885
50.93882770404299,0.5748864471788708,8,male,yes,sick,3315.9105862165807,338.72585854273854,66.81968617014547
94.93839909893876,1.0327195317514195,1,male,yes,sick,1058.4359884355315,522.6896270201833,75.95108467892778
31.00167553167946,0.8788866050732771,5,male,yes,sick,2441.5019694526827,492.9313057853551,98.96316457022581
47.285308084020684,1.174094402701296,3,female,no,sick,3419.357717450325,394.7230207452111,84.81812162665153
29.077881699247126,0.7393105162270802,4,male,yes,sick,2549.805183690155,486.45561721021454,83.59880689635256
93.97548946228503,0.9428353251937637,2,male,yes,healthy,4453.919579651252,365.95858691069304,62.03407948629427
90.18714827047847,1.152419673857012,9,female,yes,sick,2235.2091013984614,433.4518078021589,87.18012587803088
40.63533021721245,0.5717568095934755,3,male,yes,sick,2174.1391698346415,569.8237566501975,87.51359147358858
72.79872368273432,1.1560599410655157,2,male,yes,sick,2063.990772370632,340.0602699482248,65.86444918879526
85.37777601609727,0.9815200056105693,9,female,yes,healthy,2331.123475843182,416.0089349962386,74.18569161953566
64.416064927957,0.5474859413736204,7,male,yes,healthy,3229.6198572567487,546.3427274161041,64.7301666470228
62.37204626848052,0.7106744968627714,6,male,no,sick,3828.0611770903633,590.8472698218534,62.93525351621433
39.34818327203614,0.9957204620516971,1,male,no,healthy,3650.2716709551405,436.1778409265388,51.29480351247426
27.44822142447194,0.5471454210281402,5,male,no,healthy,4230.871279925918,452.09988604300423,64.26058723266661
91.77726063626613,0.9075193221233913,3,male,yes,sick,4543.655981989699,471.65158853513094,77.69849749391375
92.03344457306643,0.7421181398670698,1,female,yes,healthy,4264.3161693734055,579.7044424901133,50.08005937745144
70.64811658186144,0.934640862437234,4,female,no,healthy,1075.7816134974182,557.462037293109,64.16095419048337
47.122383283896056,0.532019423668759,2,female,yes,healthy,3943.671814207955,351.1803373864933,94.07051661616251
47.93676596901287,1.1100757643066634,2,female,no,sick,1833.5982944733264,431.02734535412253,79.68242925536805
78.07645430961915,1.1814422784241778,3,male,yes,sick,1531.7121708319305,439.2001284589279,80.39314120404902
91.76882079620617,1.178214498699984,8,male,yes,sick,3553.955139196542,536.728833494627,70.16821525131766
90.96691394120938,1.0247562822200473,8,male,no,healthy,2278.9727816307795,480.8678647816306,83.82360717462055
82.3900436686099,0.5910603680914424,7,male,no,sick,1228.4686534817731,496.2661386087039,59.496638311517955
71.36253169234303,1.0307842371503158,6,male,no,healthy,1550.5189375934453,599.4599722996852,90.93734051920958
26.731197199603905,0.517210841521161,9,female,no,healthy,1003.7176674798443,322.4880130410039,55.83445599679499
32.930297127569105,0.5154864860702981,4,female,no,healthy,4612.89450937883,366.9029470601199,82.80006773265546
91.88433508216634,0.7265271534046789,1,male,yes,sick,1098.4719353649543,422.36878121146407,67.05746629098415
68.5143247727672,0.842050233283266,8,male,yes,sick,1837.8230780380443,404.33472091466615,87.37564852912384
20.73576412933037,1.0392851924654551,7,male,yes,sick,2665.0511227516295,306.4936684040951,77.488227563301
28.11772342928257,0.9783067636245536,7,female,no,sick,2426.2853038032763,327.53328194135275,72.61765192393581
73.08014152864446,0.8121318944637238,3,male,no,healthy,4646.903507651103,504.28598742107283,58.47112010466235
20.404926707697495,0.6915386663971661,4,male,no,sick,1161.1557829381684,563.7973390087682,81.84107321421764
32.86464411339989,1.1979871501103978,9,male,no,healthy,3048.8588307082064,454.2681033797933,98.73849217102065
63.89870314932689,0.798326911565181,6,female,no,sick,3721.917850097496,461.7573238540899,91.28017124535074
75.35161581541546,0.8159709170307727,5,male,no,sick,4726.791894724675,376.5280298497138,53.00040962945059
72.15690076020805,0.6145366748341684,3,female,yes,sick,3481.485008494884,530.3629090901134,68.81146891805955
37.941544756844785,1.0563666841249506,9,female,yes,healthy,4215.020944047051,525.5383762101769,96.27915045951359
76.97433770780287,0.9855775580470421,5,female,yes,healthy,1334.8997513813936,476.509706765297,75.15218737785108
38.97992699974401,0.6545387289521323,5,female,yes,healthy,2543.7580437477095,363.79928595340283,83.10559129040897
46.03197585274142,0.5576667319310898,4,female,yes,healthy,2495.78853791627,329.1054654711268,95.62996727956951
79.71931240944193,0.9763495114522991,4,female,no,healthy,4545.152865822871,319.2715727571378,93.68973452099404
71.97063192377718,0.9581578499967947,1,male,no,sick,1605.4846850530998,477.80881999286333,75.09101877702554
87.93787283953424,0.6912816688987465,7,male,no,healthy,1607.544689346521,547.51059574284,71.88231513288011
72.60903138402747,1.1656044935752872,9,male,no,healthy,2314.232599543194,557.4991295342775,66.98463092397935
65.46468826683773,0.6057405242466302,3,female,no,healthy,1217.8641894673503,439.0866223030349,85.95097215814457
27.493981426247398,0.8026343607298213,2,male,no,healthy,1729.83216260996,535.281389792015,64.34933997357716
49.41726424475468,1.1605311441173192,3,female,yes,sick,4860.838554182941,584.0640589023071,62.49438032154501
41.216189414538036,0.7938091218482857,1,female,no,healthy,2712.7357594686914,382.5510337464204,67.812494730189
39.51917147032668,0.9469681633648599,6,female,no,sick,3528.076833689746,419.38810391422714,58.8607528439396
97.84084438019565,0.778316078573956,7,male,no,sick,3904.4450373785476,579.4436977790042,84.75599079728838
51.44781797334083,0.691950641644069,2,female,no,sick,2467.845628028802,401.46929019518547,80.81203246653061
91.36372441416907,1.1887843535718798,8,female,yes,healthy,1588.9082976420677,574.162887096539,74.14392670579218
70.49109007978103,0.7865338044205301,6,male,yes,sick,1826.3240648871233,594.3134586763397,69.51628896307773
83.58490428333187,1.125869442575394,4,male,no,healthy,2253.065906322441,498.5432185723274,95.45312714483657
60.21096744841537,0.6609682241237603,5,female,yes,healthy,3544.2736814089026,545.0670868512505,51.456189249455264
66.15231077010873,0.6491732928175583,8,female,yes,healthy,2593.1221963562175,524.8636692663256,88.45538717536496
59.401415505509114,0.5217938580191579,3,male,no,healthy,1027.2587916005125,509.8602772846572,95.09547858744443
35.61943902384356,0.9561667777631195,3,male,no,healthy,3093.6287402698877,392.07932189436974,72.3177289714963
77.79616922092043,0.7579684406066327,4,male,no,sick,4686.053567629671,317.12830137238313,77.53452457353234
42.46178899526846,1.1050507748877458,1,female,no,sick,4248.310444034716,402.91551975589516,97.2231843941019
21.945277314516307,0.83124693468409,9,male,no,healthy,4300.845485038524,500.08079556117195,60.61387576427572
71.63778367257342,1.177735399540305,8,male,yes,sick,4180.232070424525,330.75875946834043,76.00674238923425
34.16885435256391,0.6298678609921848,8,male,no,healthy,2294.9233024416944,303.5753948934726,73.73605635641064
95.23668674823314,1.1080362175689276,6,female,no,sick,4060.775335017568,341.9077117808816,62.919632393518505
96.31428616020699,1.0436177969542193,7,male,no,sick,1572.645431244772,514.7207779232385,90.9296615186554
93.18915121763588,1.0396452912508365,6,male,yes,sick,3630.864589103814,591.8381104969333,94.98002973816179
49.61269602043555,1.0913482596818214,9,male,no,sick,3566.2742667399775,594.9194098844462,89.09662898941045
21.236529322309394,1.0327167936600992,3,male,no,sick,1102.2791963589386,448.19374474205637,59.76794804243042
94.26548500701803,0.9383542251419907,3,male,no,healthy,4151.880534363727,560.8056902977042,54.33743177506908
54.254731865385146,0.5918714143776713,3,female,yes,healthy,4612.992420380522,521.0479367254512,80.27222426526711
97.33238552349357,0.5227683256438763,3,female,no,sick,2069.661113888431,450.31207109538104,52.8547380254942
97.08959816714022,1.1445934934709807,9,female,no,healthy,4249.562896744604,471.828159886526,83.64129442790421
88.24075643738881,0.9316552201645166,4,male,no,sick,1329.6238874477929,341.1681439850613,76.52121101636213
43.55591136556686,1.0575761036833233,7,female,yes,healthy,3399.871433044264,581.2984381849776,83.13928663718318
50.807818288154024,0.8370656460587851,9,female,no,sick,2942.587461337109,405.57893121953305,79.5085386824872
88.09093372134855,0.5821157322736761,7,female,no,sick,3183.694133236,433.84477693715087,71.13512847635863
45.35376041250221,0.5876300545417853,9,male,no,sick,4704.8208075373805,501.4980692993696,60.04385900701141
33.5594197348874,0.9798957010602799,3,male,yes,healthy,4485.260988987414,400.1707414579662,65.28510679052442
64.54410099666802,0.8012141264296239,4,female,no,healthy,4140.334628959028,376.2777482966792,76.22502871094882
94.89238193286248,0.6403673086902357,8,female,no,sick,2094.7938307134837,489.3148179810662,82.5934046823803
75.68238373399784,0.8441161827190058,6,male,no,sick,4647.274514744367,307.49522468455484,88.97415084422641
65.6048936071492,0.5449462559525938,5,male,yes,healthy,1390.030769855501,516.2175336080037,88.35853592245304
27.77411950166148,0.9073799813400791,4,female,yes,healthy,4413.316866235151,454.20701096295295,98.63443716305426
69.20057813593358,0.6882953831045684,8,male,no,healthy,2312.640289414431,481.72611915628033,64.29207243317047
99.20430800834106,1.0582913704460317,1,female,yes,healthy,1215.0892466479336,489.56404777406556,53.55553541067184
31.20672121892192,0.7172533712465017,9,male,yes,healthy,3677.427936962993,458.1150469477691,67.28284677709297
61.46637218909894,0.8186541043572608,1,female,yes,sick,1925.1197132638217,474.7601332322208,87.16472376120383
90.18984575423643,0.5081343779356704,8,female,no,healthy,1974.2845034585275,505.13646026696233,71.90558255166476
79.26148942033635,0.5507128214561912,4,male,no,sick,2224.1886649150856,525.9356541539023,90.88942152947098
75.76125927962144,0.7747454894846794,9,female,yes,sick,1254.7390700100668,518.2357173858361,77.46631825930075
76.19872671896874,0.8359571843019864,5,female,yes,healthy,1708.5085767930161,560.8849373196786,96.48958613152516
48.75929209758041,0.9200143836835126,3,female,yes,healthy,1020.5585103422412,356.8330299502208,97.39317209995343
43.487347541159465,0.7041638050965122,9,male,no,sick,2781.638084423147,420.3443908475393,53.46522530093743
84.74889243828109,0.9864873202885798,9,male,no,healthy,1337.0215096718853,584.3388198043372,72.82067198562122
